ID	AveExpr	log2FC	Pvalue	FDR	Case	Control	des	substrates	direction	productions	subSystemes	genes
ALATHRNaEx	7.22822705472378	-0.328914400750318	0.502896674019123	0.932690333429439	7.07 +/- 1.06	7.4 +/- 1.38	L-Alanine/L-Threonine Na-Dependent Exchange (Ala-L In)	ala_L[e] + na1[e] + thr_L[c]	->	ala_L[c] + na1[c] + thr_L[e]	Transport, extracellular	SLC1A4;SLC1A5
ALAtN1	9.16850684457644	0.0638549595142983	0.913354366428341	0.992331289744284	9.2 +/- 1.46	9.14 +/- 1.5	Alanine Transport (Na, H Coupled)	2.0 na1[e] + ala_L[e] + h[c]	<=>	2.0 na1[c] + ala_L[c] + h[e]	Transport, extracellular	SLC38A3;SLC38A5
ALCD21_D	-6.36012504633585	0.244509478986716	0.30214174329781	0.926470532105121	-6.24 +/- 0.46	-6.49 +/- 0.67	Alcohol Dehydrogenase (D-1, 2-Propanediol)	12ppd_R[c] + nad[c]	->	h[c] + lald_D[c] + nadh[c]	Pyruvate metabolism	ADH1A;ADH1B;ADH1C;ADH4;ADH5;ADH6;ADH7;ADHFE1;ZADH2
ALCD21_L	-8.8471329643963	0.453574733253168	0.285532211875921	0.926470532105121	-8.63 +/- 0.99	-9.08 +/- 1.11	Alcohol Dehydrogenase (L-1, 2-Propanediol)	12ppd_S[c] + nad[c]	->	h[c] + lald_L[c] + nadh[c]	Pyruvate metabolism	ADH1A;ADH1B;ADH1C;ADH4;ADH5;ADH6;ADH7;ADHFE1;ZADH2
ALDD20x	-12.6936015141446	0.60568383208224	0.353265295680713	0.926470532105121	-12.4 +/- 1.75	-13.01 +/- 1.49	Aldehyde Dehydrogenase (Indole-3-Acetaldehyde, NAD)	h2o[c] + id3acald[c] + nad[c]	->	2.0 h[c] + ind3ac[c] + nadh[c]	Tryptophan metabolism	ALDH1A1;ALDH1A2;ALDH3A2;ALDH7A1;ALDH9A1
ALDD20xm	-14.7260688982605	-0.123638590222397	0.805579354818141	0.992331289744284	-14.79 +/- 1.09	-14.66 +/- 1.43	Aldehyde Dehydrogenase (Indole-3-Acetaldehyde, NAD), Mitochondrial	h2o[m] + id3acald[m] + nad[m]	->	2.0 h[m] + ind3ac[m] + nadh[m]	Tryptophan metabolism	ALDH1B1;ALDH2;ALDH4A1
ALDD2xm	-11.7937149024398	0.165243758013082	0.780588281853148	0.988824668297078	-11.71 +/- 1.48	-11.88 +/- 1.5	Aldehyde Dehydrogenase (Acetylaldehyde, NAD), Mitochondrial	acald[m] + h2o[m] + nad[m]	->	2.0 h[m] + ac[m] + nadh[m]	Glycolysis/gluconeogenesis	ALDH1B1;ALDH2
ALDD2y	-12.3399782501895	0.584041919164697	0.475925459403949	0.932690333429439	-12.06 +/- 2.12	-12.64 +/- 1.99	Aldehyde Dehydrogenase (Acetaldehyde, NADP)	acald[c] + h2o[c] + nadp[c]	->	2.0 h[c] + ac[c] + nadph[c]	Glycolysis/gluconeogenesis	ALDH1A2;ALDH1B1;ALDH3A1;ALDH3A2;ALDH3B1;ALDH3B2;ALDH9A1
ALR2	-8.8471329643963	0.453574733253168	0.285532211875921	0.926470532105121	-8.63 +/- 0.99	-9.08 +/- 1.11	Aldose Reductase (Methylglyoxal)	h[c] + mthgxl[c] + nadph[c]	->	acetol[c] + nadp[c]	Pyruvate metabolism	AKR1A1;AKR1B1;AKR7A2
ALR3	-8.8471329643963	0.453574733253168	0.285532211875921	0.926470532105121	-8.63 +/- 0.99	-9.08 +/- 1.11	Aldose Reductase (Acetol)	acetol[c] + h[c] + nadph[c]	->	12ppd_S[c] + nadp[c]	Pyruvate metabolism	AKR1A1;AKR1B1;AKR7A2
AMACR2p	-6.86274848597313	0.147827943972797	0.734947333712889	0.972557428300583	-6.79 +/- 0.9	-6.94 +/- 1.27	Alpha-Methylacyl Coenzyme A Racemase (Reductase)	0.5 o2[x] + dhcholestancoa[x]	->	dhcholoylcoa[x] + h2o[x]	Bile acid synthesis	AMACR
AMPtp	-11.0039634942686	0.194709726685076	0.438359437170208	0.932690333429439	-10.91 +/- 0.28	-11.11 +/- 0.83	AMP Transporter, Peroxisome	amp[c]	<=>	amp[x]	Transport, peroxisomal	
ARACHDCOAtx	-13.2678815584795	-0.412195579881478	0.434880590051669	0.932690333429439	-13.47 +/- 1.18	-13.05 +/- 1.46	Fatty Acid Intracellular Transport	arachdcoa[c]	<=>	arachdcoa[x]	Transport, peroxisomal	
ARACHDt2	7.95365080127271	0.984581642313671	0.102033395593131	0.926470532105121	8.43 +/- 1.58	7.44 +/- 1.35	Fatty Acid Transport via Diffusion	arachd[e]	<=>	arachd[c]	Transport, extracellular	SLC27A5
ARACHDtr	5.583619502054	0.669920914028737	0.794319279024129	0.992331289744284	5.91 +/- 6.31	5.24 +/- 6.72	Intracellular Transport	arachd[c]	<=>	arachd[r]	Transport, endoplasmic reticular	
ARACHt	8.45932899472745	0.829492480255411	0.233874001440914	0.926470532105121	8.86 +/- 1.75	8.03 +/- 1.71	Fatty Acid Transport via Diffusion	arach[e]	<=>	arach[c]	Transport, extracellular	
ARGLYSex	8.04812803715317	-1.02599913107433	0.11273307593187	0.926470532105121	7.56 +/- 1.47	8.58 +/- 1.71	Arginine/Lysine Exchanger (Arg In)	arg_L[e] + lys_L[c]	->	arg_L[c] + lys_L[e]	Transport, extracellular	SLC3A2;SLC7A6
ARGNm	-8.0511893618611	-0.314309880562533	0.564227085027434	0.932690333429439	-8.2 +/- 1.6	-7.89 +/- 1.05	Arginase, Mitochondrial	arg_L[m] + h2o[m]	->	orn[m] + urea[m]	Urea cycle	ARG2
ARGSS	-5.3911799095198	-0.0379859638420994	0.650875513049517	0.955290158687663	-5.41 +/- 0.14	-5.37 +/- 0.13	Argininosuccinate Synthase	asp_L[c] + atp[c] + citr_L[c]	->	amp[c] + argsuc[c] + h[c] + ppi[c]	Alanine and aspartate metabolism	ASS1
ARGtm	-10.9352460137701	-0.303156304941552	0.589330005511294	0.933170508042347	-11.08 +/- 1.44	-10.78 +/- 1.37	Arginine Mitochondrial Transport via Ornithine Carrier	arg_L[c] + h[m]	<=>	arg_L[m] + h[c]	Transport, mitochondrial	SLC25A15;SLC25A2
R_group_phosphotase_1	-11.2962933597765	0.620890237183655	0.494387996139297	0.932690333429439	-11 +/- 2.58	-11.62 +/- 1.92	R Group Phosphotase 1	Rtotal[c] + atp[c] + coa[c]	->	Rtotalcoa[c] + amp[c] + ppi[c]	Miscellaneous	
ASCBt	9.96034182412745	-0.0104662730333338	0.87202659562833	0.992331289744284	9.96 +/- 0.04	9.97 +/- 0	L-Ascorbate Transport via Facilitated Diffusion	ascb_L[e]	<=>	ascb_L[c]	Transport, extracellular	
ASNALANaEx	-16.1552505410123	-0.209767212031544	0.464967408451228	0.932690333429439	-16.26 +/- 0.35	-16.05 +/- 0.95	L-Alanine/L-Asparagine Na-Dependent Exchange (Asn-L In)	ala_L[c] + asn_L[e] + na1[e]	->	ala_L[e] + asn_L[c] + na1[c]	Transport, extracellular	SLC1A5
ASNCYSNaEx	7.16300788406992	0.466008345595487	0.310187582044523	0.926470532105121	7.39 +/- 1.28	6.92 +/- 0.96	L-Cysteine/L-Asparagine Na-Dependent Exchange (Asn-L In)	asn_L[e] + cys_L[c] + na1[e]	->	asn_L[c] + cys_L[e] + na1[c]	Transport, extracellular	SLC1A5
ASNGLNNaEx	-3.34415006093492	-3.73501402928289	0.380569410498967	0.932265305486178	-5.14 +/- 10.84	-1.4 +/- 10.57	L-Glutamine/L-Asparagine Na-Dependent Exchange (Asn-L In)	asn_L[e] + gln_L[c] + na1[e]	->	asn_L[c] + gln_L[e] + na1[c]	Transport, extracellular	SLC1A5
ASNNm	-12.4853330351387	-0.367108752543173	0.36210644036503	0.926470532105121	-12.66 +/- 1.04	-12.29 +/- 0.95	L-Asparaginase, Mitochondrial	asn_L[m] + h2o[m]	->	asp_L[m] + nh4[m]	Alanine and aspartate metabolism	ASRGL1
ASNS1	-15.0718699934154	-0.410192095674473	0.545415638972765	0.932690333429439	-15.27 +/- 1.85	-14.86 +/- 1.54	Asparagine Synthase (Glutamine-Hydrolysing)	asp_L[c] + atp[c] + gln_L[c] + h2o[c]	->	amp[c] + asn_L[c] + glu_L[c] + h[c] + ppi[c]	Alanine and aspartate metabolism	ASNS
ASNSERNaEx	6.99640749400684	-0.202121584225001	0.617011235818099	0.942103177270645	6.9 +/- 0.92	7.1 +/- 1.1	L-Serine/L-Asparagine Na-Dependent Exchange (Asn-L In)	asn_L[e] + na1[e] + ser_L[c]	->	asn_L[c] + na1[c] + ser_L[e]	Transport, extracellular	SLC1A5
ASNTHRNaEx	6.9917870217468	0.339864669185839	0.394043240971969	0.932690333429439	7.15 +/- 1.25	6.82 +/- 0.59	L-Threonine/L-Asparagine Na-Dependent Exchange (Asn-L In)	asn_L[e] + na1[e] + thr_L[c]	->	asn_L[c] + na1[c] + thr_L[e]	Transport, extracellular	SLC1A5
ASNtm	-12.4853330351387	-0.367108752543173	0.36210644036503	0.926470532105121	-12.66 +/- 1.04	-12.29 +/- 0.95	L-Asparagine Transport, Mitochondrial	asn_L[c]	->	asn_L[m]	Transport, mitochondrial	
ASNtN1	9.03564442317191	-0.724009966568627	0.233367019864828	0.926470532105121	8.69 +/- 1.68	9.41 +/- 1.29	Asparagine Transport (Na, H Coupled)	2.0 na1[e] + asn_L[e] + h[c]	<=>	2.0 na1[c] + asn_L[c] + h[e]	Transport, extracellular	SLC38A3;SLC38A5
ASPCTr	-11.5578884472865	0.0995335123891508	0.433591815340837	0.932690333429439	-11.51 +/- 0.27	-11.61 +/- 0.29	Aspartate Carbamoyltransferase (Reversible)	asp_L[c] + cbp[c]	<=>	cbasp[c] + h[c] + pi[c]	Pyrimidine synthesis	CAD
ASPGLUm	-4.60593159861604	0.0649263371171207	0.622470712202411	0.944534048036362	-4.57 +/- 0.27	-4.64 +/- 0.31	Aspartate-Glutamate Mitochondrial Shuttle	asp_L[m] + glu_L[c] + h[c]	->	asp_L[c] + glu_L[m] + h[m]	Transport, mitochondrial	SLC25A12;SLC25A13
ASPNATm	-13.6282015218985	-1.73415807047772	0.0138156639765135	0.926470532105121	-14.46 +/- 0.65	-12.73 +/- 2.31	Aspartate N-Acetyltransferase, Mitochondrial	accoa[m] + asp_L[m]	->	Nacasp[m] + coa[m] + h[m]	Alanine and aspartate metabolism	
ASPt6	-10.7798428210868	2.77346948893287	0.373063377664812	0.932265305486178	-9.45 +/- 9.17	-12.22 +/- 6.02	L-Aspartate Transport via Na, H Symport And K Antiport	3.0 na1[e] + asp_L[e] + h[e] + k[c]	->	3.0 na1[c] + asp_L[c] + h[c] + k[e]	Transport, extracellular	SLC1A1;SLC1A2;SLC1A3;SLC1A6;SLC1A7
ASPTAm	-2.65217692585073	-0.629773313306058	0.0372622778393896	0.926470532105121	-2.95 +/- 0.39	-2.32 +/- 0.95	Aspartate Transaminase	akg[m] + asp_L[m]	<=>	glu_L[m] + oaa[m]	Alanine and aspartate metabolism	GOT2
ATP2ter	-11.5695078245252	0.682943756949467	0.0449350801496784	0.926470532105121	-11.24 +/- 0.69	-11.92 +/- 0.92	AMP/ATP Transporter, Endoplasmic Reticulum	amp[r] + atp[c]	<=>	amp[c] + atp[r]	Transport, endoplasmic reticular	
ATPtm	9.34364668610507	0.673673911448732	0.3955723173436	0.932690333429439	9.67 +/- 0.91	8.99 +/- 2.71	ADP/ATP Transporter, Mitochondrial	adp[c] + atp[m]	->	adp[m] + atp[c]	Transport, mitochondrial	SLC25A4;SLC25A5;SLC25A6
ATPtn	-8.81704170085006	0.101483879618922	0.856961730875298	0.992331289744284	-8.77 +/- 1.32	-8.87 +/- 1.52	ATP Diffusion in Nucleus	atp[c]	<=>	atp[n]	Transport, nuclear	
ATPtx	-10.959952582805	0.34639156444759	0.372988556751117	0.932265305486178	-10.79 +/- 0.64	-11.14 +/- 1.23	ATP Transporter, Peroxisomal	atp[c]	<=>	atp[x]	Transport, peroxisomal	
BAAT1x	-0.849764777879828	-0.19553889697965	0.962825820857496	0.992331289744284	-0.94 +/- 9.94	-0.75 +/- 11.35	Bile Acid Coenzyme A: Amino Acid N-Acyltransferase	cholcoa[x] + gly[x]	->	coa[x] + gchola[x]	Bile acid synthesis	BAAT
BAAT2x	1.03672821565206	-1.51093472999647	0.698863911699522	0.965440995969551	0.31 +/- 10.32	1.82 +/- 9.39	Bile Acid Coenzyme A: Amino Acid N-Acyltransferase	cholcoa[x] + taur[x]	->	coa[x] + tchola[x]	Bile acid synthesis	BAAT
BAAT3x	-6.86274848597313	0.147827943972797	0.734947333712889	0.972557428300583	-6.79 +/- 0.9	-6.94 +/- 1.27	Bile Acid Coenzyme A: Amino Acid N-Acyltransferase	dgcholcoa[x] + gly[x]	->	coa[x] + dgchol[x]	Bile acid synthesis	BAAT
BAAT4x	7.3408033653014	-1.34811348148858	0.0213644717020535	0.926470532105121	6.69 +/- 1.01	8.04 +/- 1.72	Bile Acid Coenzyme A: Amino Acid N-Acyltransferase	dcholcoa[x] + gly[x]	->	coa[x] + dgchol[x]	Bile acid synthesis	BAAT
BHBt	8.79303230655886	-0.102223823863397	0.878366769244161	0.992331289744284	8.74 +/- 1.74	8.85 +/- 1.63	(R)-3-Hydroxybutanoate Transport via H+ Symport	bhb[e] + h[e]	<=>	bhb[c] + h[c]	Transport, extracellular	
BHMT	-16.783983792708	-0.0364182673694522	0.935389501327134	0.992331289744284	-16.8 +/- 0.98	-16.77 +/- 1.27	Betaine-Homocysteine S-Methyltransferase	glyb[c] + hcys_L[c]	->	dmgly[c] + met_L[c]	Glycine, serine, alanine, and threonine metabolism	BHMT;BHMT2
BILDGLCURt	7.83883477843249	-0.243987534196559	0.749620223028259	0.977357022434057	7.72 +/- 1.96	7.97 +/- 1.89	Bilirubin Beta-Diglucuronide Transport via Bicarbonate Antiport	bildglcur[e] + hco3[c]	<=>	bildglcur[c] + hco3[e]	Transport, extracellular	SLCO1B1
BILGLCURt	7.50031534730288	-0.149991608232817	0.896957665946407	0.992331289744284	7.43 +/- 2.86	7.58 +/- 3	Bilirubin Monoglucuronide Transport via Bicarbonate Antiport	bilglcur[e] + hco3[c]	<=>	bilglcur[c] + hco3[e]	Transport, extracellular	SLCO1B1;SLCO1B3
BILIRUBt2	7.4629731508966	0.705698956696855	0.210772738891729	0.926470532105121	7.8 +/- 1.47	7.1 +/- 1.31	Bilirubin Transport via Bicarbonate Antiport	bilirub[e] + hco3[c]	<=>	bilirub[c] + hco3[e]	Transport, extracellular	SLCO1B1
BPNT2	-16.358230543994	-0.223302123290853	0.220494442331467	0.926470532105121	-16.47 +/- 0	-16.24 +/- 0.61	3', 5'-Bisphosphate Nucleotidase (Paps)	h2o[c] + paps[c]	->	aps[c] + pi[c]	Nucleotide interconversion	BPNT1
BTNt2	4.46281465456425	4.76107453014412	0.194124499047636	0.926470532105121	6.75 +/- 7.07	1.99 +/- 10.94	Biotin Reversible Transport via Proton Symport	btn[e] + h[e]	<=>	btn[c] + h[c]	Transport, extracellular	SLC16A1
BTNt4i	8.18911787215641	0.765093103230003	0.276280178613134	0.926470532105121	8.56 +/- 1.7	7.79 +/- 1.81	Biotin Uptake (Antiport)	btn[e] + h[c]	->	btn[c] + h[e]	Transport, extracellular	SLC19A3
C14STRr	-14.0325754440617	0.0981168748987571	0.434326316572116	0.932690333429439	-13.99 +/- 0.26	-14.08 +/- 0.28	C-14 Sterol Reductase	44mctr[r] + h[r] + nadph[r]	->	44mzym[r] + nadp[r]	Cholesterol metabolism	TM7SF2
C160CPT1	-9.1628894528364	-0.403750483109	0.52002746087668	0.932690333429439	-9.36 +/- 1.56	-8.95 +/- 1.59	Production of Palmitoylcarnitine	crn[c] + pmtcoa[c]	<=>	coa[c] + pmtcrn[c]	Fatty acid oxidation	CPT1A;CPT1B;CPT1C
C160CPT2	-9.05098594359887	-0.463788133904558	0.20913806901159	0.926470532105121	-9.27 +/- 1.05	-8.81 +/- 0.71	C160 Transport into the Mitochondria	coa[m] + pmtcrn[m]	<=>	crn[m] + pmtcoa[m]	Fatty acid oxidation	CPT1A;CPT2
C161CPT1	-8.18918682986733	0.0270622978375865	0.898002879925278	0.992331289744284	-8.18 +/- 0.48	-8.2 +/- 0.54	Production of Palmitoleoylcarnitine	crn[c] + hdcoa[c]	<=>	coa[c] + hdcecrn[c]	Fatty acid oxidation	CPT1A;CPT1B;CPT1C
C161CPT12	-9.16811170541163	0.410227294456222	0.535127359684831	0.932690333429439	-8.97 +/- 1.5	-9.38 +/- 1.82	Carnitine O-Palmitoyltransferase	crn[c] + hdd2coa[c]	<=>	coa[c] + hdd2crn[c]	Fatty acid oxidation	CPT1A;CPT1B;CPT1C
C161CPT2	-8.19771110030391	0.0266006457638657	0.899986567243951	0.992331289744284	-8.18 +/- 0.48	-8.21 +/- 0.54	Transport of Hexadecenoyl Coenzyme A into Mitochondrial Matrix	coa[m] + hdcecrn[m]	<=>	crn[m] + hdcoa[m]	Fatty acid oxidation	CPT2
C161CPT22	-9.04926065778231	-1.06475950835292	0.261194660071888	0.926470532105121	-9.56 +/- 2.4	-8.5 +/- 2.32	C161 Transport into the Mitochondria	coa[m] + hdd2crn[m]	<=>	crn[m] + hdd2coa[m]	Fatty acid oxidation	CPT2
C161CRN2t	-7.37489658866668	-0.0970533494107428	0.556408115313969	0.932690333429439	-7.42 +/- 0.31	-7.32 +/- 0.45	C161 Transport into the Mitochondria	hdd2crn[c]	<=>	hdd2crn[m]	Fatty acid oxidation	SLC25A20
C161CRNt	-7.37489658866668	-0.0970533494107428	0.556408115313969	0.932690333429439	-7.42 +/- 0.31	-7.32 +/- 0.45	C161 Transport into the Mitochondria	hdcecrn[c]	<=>	hdcecrn[m]	Fatty acid oxidation	SLC25A20
C180CPT1	-7.79382924411447	0.186694171390652	0.589260249270535	0.933170508042347	-7.7 +/- 0.7	-7.89 +/- 1	Production of Stearoylcarnitine	crn[c] + stcoa[c]	<=>	coa[c] + stcrn[c]	Fatty acid oxidation	CPT1A;CPT1B;CPT1C
C180CPT2	-7.79382924411903	0.186694171395878	0.589260249258892	0.933170508042347	-7.7 +/- 0.7	-7.89 +/- 1	Carnitine O-Stearoyl Transferase	coa[m] + stcrn[m]	<=>	crn[m] + stcoa[m]	Fatty acid oxidation	CPT2
C181CPT1	-10.1852913284782	-0.526484526698617	0.472851648187989	0.932690333429439	-10.44 +/- 1.96	-9.91 +/- 1.7	Transport of Octadecenoyl Coenzyme A into Mitochondrial Matrix	crn[c] + odecoa[c]	<=>	coa[c] + odecrn[c]	Fatty acid oxidation	CPT1A;CPT1B;CPT1C
C181CPT2	-8.0658048079983	0.0500104142383506	0.805834427657753	0.992331289744284	-8.04 +/- 0.42	-8.09 +/- 0.55	Transport of Octadecenoyl Coenzyme A into Mitochondrial Matrix	coa[m] + odecrn[m]	<=>	crn[m] + odecoa[m]	Fatty acid oxidation	CPT2
C181CRNt	-4.2950887750822	-0.100365038905467	0.567377167940442	0.932690333429439	-4.34 +/- 0.34	-4.24 +/- 0.48	C181 Transport into the Mitochondria	odecrn[c]	<=>	odecrn[m]	Fatty acid oxidation	SLC25A20
C204CPT1	-11.7410151941935	0.00804871094367066	0.951982219941008	0.992331289744284	-11.74 +/- 0.31	-11.75 +/- 0.28	Carnitine C20:4 Transferase	arachdcoa[c] + crn[c]	<=>	arachdcrn[c] + coa[c]	Fatty acid oxidation	CPT1A;CPT1B;CPT1C
C204CPT2	-11.6371090895641	0.00466102925720868	0.976426516895142	0.992331289744284	-11.63 +/- 0.26	-11.64 +/- 0.45	Arachidonic Acid Transport into the Mitochondria	arachdcrn[m] + coa[m]	<=>	arachdcoa[m] + crn[m]	Fatty acid oxidation	CPT2
C3STDH1Pr	-14.0325754440617	0.0981168748987571	0.434326316572116	0.932690333429439	-13.99 +/- 0.26	-14.08 +/- 0.28	C-3 Sterol Dehydrogenase (4-Methylzymosterol)	4mzym_int1[r] + nadp[r]	->	4mzym_int2[r] + co2[r] + h[r] + nadph[r]	Cholesterol metabolism	NSDHL
C4STMO1r	-14.0325754440617	0.0981168748987571	0.434326316572116	0.932690333429439	-13.99 +/- 0.26	-14.08 +/- 0.28	C-4 Sterol Methyl Oxidase (4, 4-Dimethylzymosterol)	3.0 h[r] + 3.0 nadph[r] + 3.0 o2[r] + 44mzym[r]	->	3.0 nadp[r] + 4.0 h2o[r] + 4mzym_int1[r]	Cholesterol metabolism	MSMO1
CAt7r	7.35211581592315	1.16190103857531	0.547778667744504	0.932690333429439	7.91 +/- 2.15	6.75 +/- 6.69	Calcium / Sodium Antiporter (1:3), Reversible	3.0 na1[e] + ca2[c]	<=>	3.0 na1[c] + ca2[e]	Transport, extracellular	SLC8A1;SLC8A2;SLC8A3
CATm	-6.4423544517432	-0.199738697091112	0.698134846260542	0.965440995969551	-6.54 +/- 0.81	-6.34 +/- 1.67	Catalase	2.0 h2o2[m]	->	2.0 h2o[m] + o2[m]	ROS detoxification	CAT
CATp	-7.70604676178086	0.651842012581617	0.381092237183187	0.932265305486178	-7.39 +/- 1.48	-8.05 +/- 2.21	Catalase A, Peroxisomal	2.0 h2o2[x]	->	2.0 h2o[x] + o2[x]	Miscellaneous	CAT
CDIPTr	-8.59579034453997	1.03854478368977	0.133404206673758	0.926470532105121	-8.1 +/- 0.5	-9.14 +/- 2.41	Phosphatidylinositol Synthase (Homo Sapiens)	cdpdag_hs[c] + inost[c]	<=>	cmp[c] + h[c] + pail_hs[c]	Glycerophospholipid metabolism	CDIPT
CDPDAGtm	-11.257624424371	-0.628141118332399	0.298303204362826	0.926470532105121	-11.56 +/- 1.25	-10.93 +/- 1.74	Intracellular Transport	cdpdag_hs[c]	<=>	cdpdag_hs[m]	Transport, mitochondrial	
CDS	-9.21252889000937	1.3624376747086	0.0620390348944434	0.926470532105121	-8.56 +/- 1.3	-9.92 +/- 2.18	Phosphatidate Cytidylyltransferase	ctp[c] + h[c] + pa_hs[c]	->	cdpdag_hs[c] + ppi[c]	Glycerophospholipid metabolism	CDS1;CDS2
CDSm	-11.1949636522777	-0.630728942593176	0.285122013591646	0.926470532105121	-11.5 +/- 1.23	-10.87 +/- 1.69	Phosphatidate Cytidylyltransferase	ctp[m] + h[m] + pa_hs[m]	->	cdpdag_hs[m] + ppi[m]	Glycerophospholipid metabolism	CDS1;CDS2
CEPTC	-10.4646217491513	0.18779030196961	0.0751816815053658	0.926470532105121	-10.37 +/- 0.08	-10.56 +/- 0.28	Choline Phosphotransferase	cdpchol[c] + dag_hs[c]	->	cmp[c] + h[c] + pchol_hs[c]	Glycerophospholipid metabolism	CEPT1;CHPT1
CERT2gt	7.04248757403005	0.766598788131487	0.0774040865415506	0.926470532105121	7.41 +/- 1.46	6.64 +/- 0	Ceramide Transport Protein	gluside_hs[c]	<=>	gluside_hs[g]	Transport, golgi apparatus	COL4A3BP
CGLYt3_2_	-9.08314814259535	-0.741629884565302	0.325872238357376	0.926470532105121	-9.44 +/- 1.92	-8.7 +/- 1.85	Cys-Gly Transport in via Proton Symport	2.0 h[e] + cgly[e]	->	2.0 h[c] + cgly[c]	Transport, extracellular	SLC15A2
CHAT	8.23837289873547	-0.127779261806333	0.852069830493586	0.992331289744284	8.18 +/- 1.72	8.3 +/- 1.73	Choline O-Acetyltransferase	accoa[c] + chol[c]	<=>	ach[c] + coa[c]	Glycerophospholipid metabolism	CHAT
CHATn	8.23838139653291	-0.12776625251443	0.852084103645517	0.992331289744284	8.18 +/- 1.72	8.3 +/- 1.73	Choline O-Acetyltransferase	accoa[n] + chol[n]	<=>	ach[n] + coa[n]	Glycerophospholipid metabolism	CHAT
CHLPCTD	-10.4646217491513	0.18779030196961	0.0751816815053658	0.926470532105121	-10.37 +/- 0.08	-10.56 +/- 0.28	Choline Phosphate Cytididyltransferase	cholp[c] + ctp[c] + h[c]	->	cdpchol[c] + ppi[c]	Glycerophospholipid metabolism	PCYT1A;PCYT1B
CHOLATEt	7.01538087108501	0.149400003262727	0.72818148924064	0.972557428300583	7.09 +/- 1.16	6.94 +/- 0.98	Cholate Transport via Bicarbonate Antiport	cholate[e] + hco3[c]	<=>	cholate[c] + hco3[e]	Transport, extracellular	SLCO1A2;SLCO1B1
CHOLATEt2	6.35809039170247	0.0107181667335947	0.87738925780549	0.992331289744284	6.36 +/- 0.08	6.35 +/- 0.04	Cholate Transport via Sodium Symport	2.0 na1[e] + cholate[e]	->	2.0 na1[c] + cholate[c]	Transport, extracellular	SLC10A1;SLC10A2
CHOLK	-12.577264596384	0.126427239781028	0.540984002605147	0.932690333429439	-12.52 +/- 0.48	-12.64 +/- 0.51	Choline Kinase	atp[c] + chol[c]	->	adp[c] + cholp[c] + h[c]	Glycerophospholipid metabolism	CHKA;CHKB
CHOLt4	7.95087024309348	0.0872527749430203	0.890848116973796	0.992331289744284	7.99 +/- 1.64	7.91 +/- 1.56	Choline, Sodium Symport	chol[e] + na1[e]	<=>	chol[c] + na1[c]	Transport, extracellular	SLC5A7
CHOLtn	8.23838139653291	-0.12776625251443	0.852084103645517	0.992331289744284	8.18 +/- 1.72	8.3 +/- 1.73	Choline Transport, Nuclear Through Pores	chol[c]	<=>	chol[n]	Transport, nuclear	
CHOLtu	7.83074083051173	0.174834092554752	0.789062728635038	0.992331289744284	7.91 +/- 1.67	7.74 +/- 1.62	Choline Uniport	chol[e]	<=>	chol[c]	Transport, extracellular	SLC22A2;SLC22A5
CHSTEROLt1	7.56989137468403	0.683842465259481	0.240589753407458	0.926470532105121	7.9 +/- 1.65	7.21 +/- 1.18	Cholesterol Intracellular Transport	chsterol[l]	<=>	chsterol[m]	Transport, mitochondrial	STARD3
CHSTEROLt2	6.23642144124335	4.06416693827696	0.0850378178223271	0.926470532105121	8.19 +/- 1.71	4.12 +/- 8.19	Cholesterol Intracellular Transport	chsterol[r]	<=>	chsterol[m]	Transport, mitochondrial	
CHSTEROLt3	8.09438606004553	0.237607367242371	0.67770312714958	0.965440995969551	8.21 +/- 1.46	7.97 +/- 1.41	Cholesterol Intracellular Transport	chsterol[c]	<=>	chsterol[m]	Transport, mitochondrial	
CITRtm	-9.96490588620433	0.242769360347761	0.675056246813562	0.965440995969551	-9.85 +/- 1.55	-10.09 +/- 1.35	Citrulline Mitochondrial Transport via Proton Antiport	citr_L[m]	<=>	citr_L[c]	Transport, mitochondrial	SLC25A15;SLC25A2
CITt4_2	7.85472783953135	-1.16205777039197	0.0875379729957909	0.926470532105121	7.3 +/- 1.55	8.46 +/- 1.78	Citrate Transport via Sodium Symport	2.0 na1[e] + cit[e]	<=>	2.0 na1[c] + cit[c]	Transport, extracellular	SLC13A2
CITtam	7.63898771174504	-0.830253862506004	0.461198743813906	0.932690333429439	7.24 +/- 3.4	8.07 +/- 2.05	Citrate Transport, Mitochondrial	cit[c] + mal_L[m]	<=>	cit[m] + mal_L[c]	Transport, mitochondrial	SLC25A1
CITtbm	7.96915420886764	1.24288163266113	0.303120563060031	0.926470532105121	8.57 +/- 1.6	7.32 +/- 4.04	Citrate Transport, Mitochondrial	cit[c] + pep[m]	<=>	cit[m] + pep[c]	Transport, mitochondrial	SLC25A1
CLFORtex	4.24916870039907	1.24367698131313	0.248175687830938	0.926470532105121	4.85 +/- 3.04	3.6 +/- 2.24	Chloride Transport via Formate Antiport	2.0 for[c] + cl[e]	->	2.0 for[e] + cl[c]	Transport, extracellular	SLC26A4
CLI2tex	5.82223348174781	-0.371619298164959	0.198370545212177	0.926470532105121	5.64 +/- 0	6.02 +/- 1.01	Chloride Transport via Iodide Antiport	2.0 i[c] + cl[e]	->	2.0 i[e] + cl[c]	Transport, extracellular	SLC26A4
